Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_status,education
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,False,False,False,False,False,False,False,63,2362,s,p
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,True,False,False,False,False,False,True,41,2786,d,g
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,False,False,False,False,False,False,False,52,2562,d,p
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,False,False,False,False,False,False,False,50,2171,m,m
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,False,False,False,False,False,False,False,42,2742,m,p
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,False,False,False,False,False,False,True,68,2670,t,m
38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,False,False,False,False,False,False,False,54,2631,m,m
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,True,False,False,False,False,False,False,57,2162,m,g
38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,True,False,False,False,False,False,True,50,2781,m,p
72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,False,False,False,False,False,False,False,50,2534,m,g
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,False,False,False,False,False,False,False,50,2427,t,g
69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,False,False,False,False,False,False,True,67,2804,s,g
31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,False,False,False,False,False,True,False,37,2260,s,m
61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,False,False,False,False,False,False,False,45,2304,t,p
29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,False,False,False,False,False,False,False,60,2243,m,g
33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,False,False,False,False,False,False,False,57,2667,d,g
66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,False,False,False,False,False,False,False,57,2445,t,p
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,False,False,False,False,False,False,True,64,2687,s,g
77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,False,False,False,False,False,False,False,39,2219,t,m
69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,False,False,False,True,False,False,True,34,2612,s,p
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,False,52,2593,d,m
24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,False,False,False,False,False,False,False,39,2662,m,b
65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,False,False,False,False,False,False,False,46,2279,t,p
44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,False,False,False,False,False,False,False,45,2232,m,m
30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,False,False,False,False,False,False,False,46,2511,m,g
75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,False,False,False,False,False,False,False,68,2675,t,g
50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,False,False,False,False,False,False,False,64,2696,t,m
79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,False,False,False,False,False,False,False,54,2207,w,g
35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,False,False,False,False,False,False,False,71,2540,d,m
32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,True,False,False,False,False,False,False,36,2519,t,2
38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,False,False,False,False,False,False,False,51,2343,t,g
82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,False,False,True,False,False,False,False,40,2765,m,g
16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,False,False,False,False,False,False,False,49,2324,t,g
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,False,55,2633,t,g
55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,False,True,False,False,True,False,False,68,2834,t,m
35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,False,False,False,False,False,False,False,32,2638,d,2
42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,False,False,False,False,False,False,False,34,2691,t,m
68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,False,False,False,False,False,False,False,38,2692,s,g
57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,False,True,False,False,False,False,False,55,2263,d,p
35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,False,False,False,False,False,False,False,62,2233,d,g
58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,False,False,False,False,False,False,False,64,2419,t,2
46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,False,False,False,False,False,False,False,42,2279,m,p
39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,False,False,False,False,False,False,False,32,2236,s,g
23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,False,False,False,False,False,False,False,36,2343,t,g
80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,False,False,False,True,False,False,False,59,2617,m,m
27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,False,False,False,False,False,False,True,54,2808,w,g
77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,False,False,True,False,False,False,False,73,2275,s,g
64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,False,True,False,False,False,False,False,56,2451,m,m
42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,False,False,False,False,False,False,False,28,2587,t,m
12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,False,False,False,False,False,False,False,44,2321,d,g
22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,False,False,False,False,False,False,False,53,2403,m,g
70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,False,False,False,False,False,False,False,44,2667,s,m
54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,False,False,False,False,False,False,False,54,2353,m,g
28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,False,False,False,False,False,False,False,64,2269,t,m
40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,False,False,False,False,False,False,False,48,2494,m,g
66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,False,False,False,False,False,False,False,35,2843,s,g
30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,False,False,False,False,False,False,False,69,2507,m,g
64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,False,False,False,False,False,False,False,49,2687,m,g
34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,False,False,False,False,False,False,False,46,2522,m,g
47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,False,False,False,False,False,False,False,55,2299,d,p
64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,False,False,False,False,False,False,False,59,2666,d,p
40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,False,False,False,False,False,False,False,67,2693,s,g
62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,False,False,False,False,False,False,False,63,2518,m,g
14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,False,False,False,False,False,False,False,44,2521,d,p
27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,False,False,False,False,False,False,False,36,2393,m,g
54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,False,False,False,False,False,False,False,70,2575,m,p
29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,False,False,False,False,False,False,False,34,2660,s,p
24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,False,False,False,False,False,False,False,37,2598,s,g
33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,False,False,False,False,False,False,False,31,2450,s,p
66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,False,False,False,False,False,False,True,64,2611,m,p
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,True,False,False,False,False,False,True,49,2694,m,m
22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,False,False,False,False,False,False,False,37,2523,t,g
62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,False,False,False,False,False,False,False,60,2814,d,g
75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,False,True,True,True,False,False,True,52,2729,d,g
30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,False,False,False,False,False,False,False,48,2753,m,g
83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,False,False,True,False,False,False,True,55,2642,t,g
68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,False,False,False,False,False,False,False,32,2847,s,g
41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,False,False,False,False,False,False,False,34,2363,d,g
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,False,True,False,False,True,False,False,51,2742,m,p
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,False,False,False,False,False,False,False,70,2540,t,p
27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,True,False,False,False,False,False,True,47,2477,t,b
82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,False,False,False,False,False,False,False,68,2390,d,g
44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,False,False,False,False,False,False,False,55,2530,m,g
84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,False,False,False,False,False,False,True,50,2172,d,g
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,False,False,False,False,False,False,False,49,2710,w,g
33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,True,False,False,False,False,False,False,44,2336,m,m
71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,False,False,False,False,False,False,False,63,2353,m,g
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,True,False,True,False,False,False,False,34,2694,m,g
69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,False,False,False,False,False,False,True,54,2403,s,p
72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,False,False,False,False,False,False,False,46,2769,m,g
60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,False,False,False,False,False,False,False,44,2713,s,p
38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,False,False,False,False,False,True,False,42,2371,s,g
50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,False,True,False,False,False,False,False,65,2573,m,g
68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,False,False,False,False,False,False,False,51,2723,m,p
65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,False,False,False,False,False,True,False,77,2472,m,m
46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,False,False,False,False,False,False,False,72,2423,t,p
78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,False,True,False,False,False,False,False,63,2798,m,g
62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,False,False,False,False,False,False,False,51,2258,w,p
28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,False,False,False,False,False,False,False,42,2284,m,g
51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,False,False,False,False,False,False,False,53,2707,m,g
54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,False,False,False,False,False,False,False,51,2836,s,g
79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,False,False,False,False,False,False,False,60,2567,m,g
31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,False,False,False,False,False,False,False,44,2629,d,g
72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,False,False,False,False,False,False,False,58,2748,t,g
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,False,False,False,False,False,False,False,45,2734,s,p
35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,False,False,False,False,False,False,False,36,2227,m,2
48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,False,False,False,False,False,False,False,45,2768,m,g
29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,True,False,False,False,False,False,False,50,2463,s,m
63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,False,True,False,False,False,False,False,54,2754,s,g
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,False,False,False,False,False,False,True,48,2531,s,p
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,False,False,45,2839,s,m
22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,True,False,False,False,False,False,True,50,2627,s,g
30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,False,False,False,False,False,False,False,31,2705,s,g
66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,False,False,False,False,False,False,False,59,2429,t,p
30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,False,False,False,False,False,False,False,51,2539,s,g
33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,False,False,False,False,False,False,False,51,2696,m,p
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,False,False,False,False,False,False,False,35,2386,m,g
27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,False,False,False,False,False,False,False,66,2723,w,g
36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,False,False,False,False,False,False,False,39,2250,s,m
10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,False,False,False,False,False,False,False,49,2569,s,g
43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,False,True,False,False,False,False,True,52,2415,t,m
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,False,False,False,False,False,False,False,60,2791,t,g
38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,False,False,False,False,False,False,False,71,2827,t,g
83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,False,False,False,False,False,False,False,52,2576,d,p
90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,False,False,True,False,False,False,False,41,2336,t,g
62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,False,False,False,False,False,False,False,41,2361,t,m
74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,False,False,False,False,False,False,False,27,2215,s,g
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,False,False,False,False,False,False,False,74,2596,m,p
70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,False,False,False,False,False,False,False,52,2283,m,m
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,False,False,False,False,False,False,False,29,2425,t,p
43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,False,False,False,False,False,False,False,49,2811,m,g
15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,False,False,False,False,False,False,True,36,2826,t,g
23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,False,False,False,False,False,False,False,33,2711,s,g
14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,False,False,False,False,False,False,True,40,2756,t,2
31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,False,False,False,False,False,False,False,64,2622,d,2
75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,False,False,False,False,False,False,False,55,2799,t,g
42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,False,False,False,False,False,False,False,46,2477,s,g
30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,False,False,False,False,False,False,False,60,2634,t,g
55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,False,True,False,False,False,False,True,65,2409,s,p
48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,False,False,False,False,False,False,False,55,2179,m,g
27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,False,False,False,False,False,False,True,48,2827,s,p
65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,False,False,False,False,False,False,False,49,2189,d,p
30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,False,False,False,False,False,False,False,46,2547,t,p
50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,False,False,False,False,False,False,False,57,2779,m,g
23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,False,False,False,False,False,False,True,38,2748,s,2
53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,False,False,False,False,False,False,False,44,2756,m,g
66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,False,False,False,True,False,False,False,65,2615,m,p
46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,False,False,False,False,False,False,False,33,2835,s,g
75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,False,False,False,False,False,False,False,58,2681,t,g
75865.0,0,0,73,483,0,591,156,0,12,1,3,5,10,1,False,False,False,False,False,False,False,77,2249,m,p
19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,True,False,False,False,False,False,False,45,2380,t,2
80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,False,True,True,True,True,False,False,26,2294,t,g
91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,False,False,True,True,False,False,True,39,2651,s,g
49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,False,False,False,False,False,False,False,49,2640,m,m
37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,False,False,False,False,False,False,False,47,2213,m,p
18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,False,False,False,False,False,False,False,38,2183,t,m
82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,False,True,True,False,False,False,True,46,2549,m,m
93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,False,False,True,False,False,False,False,79,2601,m,p
48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,False,False,False,False,False,False,False,67,2366,m,g
92910.0,0,0,42,551,137,792,179,103,33,1,6,7,13,1,False,True,True,True,False,False,False,34,2225,m,g
75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,False,True,False,True,False,False,False,31,2244,m,g
10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,False,False,False,False,False,False,False,31,2215,t,2
61314.0,0,1,1,378,0,189,97,172,172,2,5,5,12,3,False,False,False,False,False,False,False,52,2589,m,g
84865.0,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,False,True,True,True,True,False,True,59,2575,s,p
42387.0,1,0,42,235,0,235,19,4,191,5,8,1,7,8,False,False,False,False,False,False,False,31,2767,m,g
67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,False,False,False,False,False,False,False,53,2681,t,2
75236.0,0,1,27,438,66,400,12,38,114,1,8,3,13,4,False,False,False,False,False,False,False,56,2375,m,g
30015.0,1,0,28,25,0,22,2,3,5,2,1,0,4,5,False,False,False,False,False,False,False,50,2306,s,g
50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,False,False,False,False,False,False,False,64,2532,t,m
67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,False,False,False,False,False,False,False,54,2349,d,g
51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,False,False,False,False,False,False,False,71,2454,w,m
32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,False,False,False,False,False,False,False,49,2470,m,p
7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,False,False,False,False,False,False,False,34,2666,m,2
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,False,False,False,False,False,False,False,31,2519,m,g
56223.0,0,1,72,77,28,31,16,0,4,2,2,1,5,4,False,False,False,False,False,False,False,72,2350,m,p
18100.0,0,0,14,3,1,2,4,3,1,1,0,0,3,5,False,False,False,False,False,False,False,74,2486,m,g
20130.0,0,0,99,0,6,3,7,6,12,1,1,0,3,8,False,False,False,False,False,False,False,46,2263,m,2
23295.0,0,0,72,0,0,1,2,12,5,1,1,0,2,8,False,False,False,False,False,False,False,61,2510,d,g
42618.0,1,0,92,76,14,74,13,5,10,2,5,0,4,8,False,False,False,False,False,False,False,48,2422,d,m
81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,True,False,False,True,False,False,False,56,2341,s,g
24027.0,1,0,7,14,7,11,11,0,5,2,2,0,3,8,False,False,False,False,False,False,False,44,2544,m,g
55707.0,0,1,91,208,7,82,30,66,35,2,3,2,9,3,False,False,False,False,False,False,False,67,2348,m,p
57959.0,0,1,71,430,16,322,43,24,33,5,4,7,11,3,False,False,False,False,False,False,False,65,2582,s,g
56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,False,False,False,False,False,False,False,51,2657,m,g
36230.0,1,0,17,14,2,30,8,2,3,1,2,0,4,5,False,False,False,False,False,False,False,49,2414,s,m
70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,False,False,False,False,False,False,False,40,2369,m,2
65991.0,0,1,21,507,19,364,25,47,9,3,9,5,10,7,False,False,False,False,False,False,False,44,2819,m,g
38988.0,1,2,90,164,24,103,12,3,42,7,5,1,6,8,False,False,False,False,False,False,False,48,2837,m,g
89572.0,0,0,44,606,24,974,197,194,64,1,7,7,9,4,False,True,False,True,False,False,True,54,2811,s,2
42207.0,1,0,71,116,11,72,3,17,46,4,4,1,5,6,True,False,False,False,False,False,True,36,2613,m,m
50300.0,0,1,52,143,15,60,24,23,5,2,2,1,8,2,False,False,False,False,False,False,False,68,2194,m,g
66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,False,False,False,False,False,False,False,38,2801,t,2
60597.0,0,1,2,522,0,257,32,16,66,4,2,2,8,7,False,False,False,True,False,False,True,56,2338,m,g
70165.0,0,0,60,161,0,253,199,191,122,1,3,7,11,1,False,False,False,False,False,False,False,71,2439,w,g
50520.0,0,1,25,112,0,6,2,1,14,2,3,1,3,6,False,False,False,False,False,False,False,62,2311,w,p
33183.0,1,0,46,7,5,39,17,15,37,2,4,0,3,7,False,False,False,False,False,False,False,45,2284,m,g
66582.0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,False,False,False,False,False,False,False,51,2277,s,p
75261.0,0,0,17,1239,17,413,23,34,17,1,5,6,5,2,False,True,True,False,False,False,True,65,2591,t,p
31880.0,1,0,13,4,1,5,2,0,3,1,1,0,2,8,False,False,False,False,False,False,False,50,2765,w,g
53790.0,0,2,86,335,42,127,28,5,5,3,7,2,8,6,False,False,False,False,False,False,False,69,2274,m,g
49269.0,1,0,92,639,8,166,11,8,58,3,7,3,12,7,False,False,False,False,False,False,False,49,2842,t,p
61456.0,0,1,47,563,76,384,84,192,89,4,6,10,13,4,False,False,False,False,False,False,False,45,2618,m,g
37406.0,1,0,18,2,0,8,2,2,3,1,1,0,2,8,False,False,False,False,False,False,True,40,2421,m,g
56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,False,True,False,False,False,False,True,39,2853,t,p
38415.0,1,1,91,22,1,13,4,0,4,2,1,0,3,7,False,False,False,False,False,False,False,42,2702,m,g
20518.0,1,0,58,4,1,6,4,1,9,1,1,1,2,5,False,False,False,False,False,False,False,32,2201,s,g
62503.0,0,1,40,478,0,193,110,75,117,4,8,3,11,5,False,False,False,False,False,False,False,64,2655,m,g
41644.0,1,1,67,20,3,4,2,0,2,2,1,0,3,3,False,False,False,False,False,False,False,48,2210,s,p
55842.0,0,1,19,451,0,39,0,4,24,1,7,1,8,5,False,False,False,False,False,False,False,43,2196,m,m
62010.0,0,1,93,371,22,39,6,0,92,4,6,2,7,5,False,False,False,False,False,False,False,48,2773,m,p
41124.0,1,0,41,281,7,84,15,0,119,7,7,3,4,8,False,False,False,False,False,False,False,43,2765,m,g
38961.0,1,0,60,19,7,19,0,1,24,1,2,1,2,7,False,False,False,False,False,False,False,47,2340,m,m
37760.0,1,0,54,26,3,13,2,10,0,1,2,0,3,6,False,False,False,False,False,False,False,48,2481,d,m
32233.0,1,0,26,138,15,35,25,11,72,2,6,2,2,9,True,False,False,False,False,False,True,46,2838,s,g
43057.0,0,1,30,213,2,44,0,2,5,4,4,2,5,5,False,False,False,False,False,False,False,45,2401,m,g
83151.0,0,0,93,407,28,100,120,74,18,1,5,9,4,3,False,False,False,False,False,False,False,60,2786,t,m
78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,False,False,False,False,False,False,True,56,2812,d,p
65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,False,False,False,False,False,False,False,44,2386,t,m
60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,False,False,False,False,False,False,False,46,2527,m,g
14045.0,1,0,24,11,0,5,2,1,1,1,1,0,3,7,False,False,False,False,False,False,False,51,2313,m,g
28457.0,0,0,96,24,1,108,29,29,14,1,4,1,4,8,False,False,False,False,False,False,False,68,2768,w,2
78952.0,0,1,11,1170,19,594,99,76,134,2,2,5,12,6,False,False,False,False,False,False,False,62,2802,t,p
46310.0,1,0,99,185,2,88,15,5,14,2,6,1,5,8,False,False,False,False,False,False,False,44,2732,d,g
