Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,TotPurchases,AcceptedCmps,Complain,Response,Age,Customer_Days
69719.0,99,273,86,208,177,14,1,10,0,False,False,46,2193
49160.0,29,122,21,43,25,10,2,10,0,False,False,71,2411
90933.0,90,1020,31,430,62,63,1,14,5,False,False,66,2249
113734.0,9,6,2,3,1,262,0,27,0,False,False,75,2191
22148.0,16,15,5,14,0,4,1,4,0,False,False,37,2236
73395.0,94,272,7,80,20,7,1,14,0,False,False,33,2262
29819.0,77,9,1,24,2,1,3,6,0,False,False,49,2407
45688.0,20,279,0,18,0,0,2,12,4,False,False,52,2314
60491.0,81,637,47,237,12,19,4,24,0,False,False,49,2455
33235.0,71,45,0,16,2,1,1,6,0,False,False,34,2303
35701.0,36,21,1,9,7,3,1,4,0,False,False,61,2626
31535.0,95,15,4,13,0,0,1,4,3,False,False,40,2435
92556.0,32,493,183,352,184,23,0,21,0,False,False,60,2229
67384.0,32,957,40,175,158,53,2,20,4,False,False,50,2755
77870.0,93,1017,50,500,65,50,3,15,1,False,True,53,2835
52278.0,24,953,0,71,0,0,6,25,0,False,False,57,2679
57107.0,44,159,0,120,0,0,7,16,2,False,True,52,2833
36038.0,82,23,0,15,0,2,2,6,0,False,False,39,2553
34230.0,72,15,0,4,0,0,1,3,0,False,False,55,2709
31878.0,7,23,4,5,10,5,1,5,0,False,False,43,2166
70932.0,57,200,193,100,46,185,2,20,0,False,False,48,2320
91249.0,84,1324,27,119,71,108,0,22,1,False,True,64,2776
77598.0,53,1193,33,281,129,66,1,25,5,False,False,77,2430
80982.0,48,505,137,401,104,22,3,27,0,True,False,61,2696
22701.0,2,2,4,9,0,4,1,4,0,False,False,43,2456
70617.0,45,353,61,753,40,46,1,13,0,False,False,50,2530
64849.0,42,652,48,350,94,84,1,18,0,False,True,63,2752
62694.0,29,379,6,157,25,91,5,19,0,False,False,55,2536
61917.0,83,46,4,36,2,2,1,6,0,False,False,46,2380
67472.0,93,162,31,127,8,17,2,13,0,False,False,73,2433
21059.0,40,8,3,19,3,3,3,6,0,False,False,38,2332
29543.0,47,17,3,18,3,4,2,6,0,False,False,52,2248
75903.0,50,340,108,185,130,38,2,21,0,False,False,69,2606
34984.0,40,8,4,15,3,5,2,4,0,False,False,45,2820
54998.0,3,154,22,202,39,30,5,15,0,False,True,64,2635
54356.0,62,710,15,30,20,0,3,21,0,False,True,71,2746
34242.0,25,8,2,4,0,0,1,3,0,False,False,61,2257
25410.0,48,2,2,4,13,13,1,5,0,False,False,47,2461
73356.0,56,1050,14,322,0,14,1,21,1,False,True,36,2302
28320.0,68,19,1,14,3,2,1,4,0,False,False,70,2690
23763.0,64,22,0,6,6,2,1,4,0,False,False,43,2850
72570.0,67,274,83,216,151,141,1,22,0,False,False,36,2224
34529.0,94,68,6,38,3,6,2,7,0,False,False,44,2812
70792.0,82,344,45,654,104,11,2,17,0,False,False,69,2667
63211.0,3,145,193,459,205,26,2,18,0,False,True,38,2763
83891.0,24,217,38,350,111,85,1,21,0,False,False,46,2168
36065.0,54,18,7,34,10,2,3,6,0,False,False,52,2614
51141.0,96,144,0,7,0,0,1,8,0,False,False,80,2515
56939.0,19,256,34,103,90,29,2,16,0,False,False,44,2443
80872.0,60,483,72,567,94,12,1,18,0,False,False,69,2207
72335.0,2,1285,105,653,28,21,1,22,0,False,True,44,2844
61798.0,13,338,4,89,11,8,1,15,0,False,False,56,2377
76842.0,37,605,10,345,84,54,1,16,0,False,False,70,2216
29478.0,59,8,0,7,3,1,1,4,0,False,False,44,2322
46998.0,55,172,41,86,45,6,5,13,3,False,False,64,2774
96843.0,60,448,71,951,40,17,1,27,5,False,True,30,2591
70053.0,38,512,53,98,81,179,3,23,0,False,False,55,2520
71670.0,8,1462,16,128,0,0,1,14,2,False,True,58,2514
44359.0,19,20,0,14,7,3,3,6,0,False,False,42,2171
40887.0,32,50,4,44,10,10,3,7,0,False,True,68,2578
48877.0,27,102,1,15,2,0,1,7,0,False,False,54,2334
74485.0,58,499,149,815,173,49,1,25,0,False,False,73,2468
64474.0,59,381,35,172,56,86,2,20,0,False,False,48,2409
77226.0,29,631,43,239,128,76,2,26,0,False,False,57,2280
72643.0,60,526,80,553,123,94,1,20,1,False,True,71,2646
85738.0,41,913,26,376,17,26,1,20,4,False,False,42,2316
55686.0,27,673,0,199,37,47,2,14,3,False,False,54,2659
39062.0,28,23,0,9,0,0,1,4,3,False,False,37,2255
40794.0,18,261,23,73,4,23,2,14,0,False,False,45,2607
4428.0,0,16,4,12,2,4,0,25,0,False,False,51,2426
32632.0,32,63,151,137,153,19,2,16,0,False,False,57,2855
38236.0,2,58,0,18,2,0,4,7,0,False,False,52,2441
36781.0,16,29,1,17,0,3,1,5,0,False,True,41,2239
31385.0,56,3,2,12,0,1,1,3,3,False,True,36,2730
24570.0,97,28,34,62,11,14,3,8,0,False,False,36,2646
94642.0,35,879,143,797,106,143,0,21,1,False,False,69,2296
58646.0,3,62,1,44,6,5,1,7,0,False,False,58,2543
53201.0,49,280,7,81,20,0,8,14,0,False,False,45,2661
57113.0,45,182,4,33,0,2,6,10,0,False,False,42,2667
51373.0,37,83,2,101,64,26,1,11,0,False,False,29,2531
23477.0,39,38,15,54,3,8,3,7,0,False,False,34,2410
58116.0,38,228,19,130,4,11,2,14,0,False,False,64,2236
72968.0,8,1092,37,592,145,37,1,18,1,False,True,57,2354
39791.0,89,85,15,27,13,13,2,8,0,False,False,49,2617
91712.0,47,1276,24,746,94,29,0,27,5,False,True,73,2414
94472.0,75,1017,33,417,108,100,1,15,4,False,False,62,2246
13672.0,86,6,2,9,2,1,2,4,0,False,False,60,2597
96547.0,4,448,21,125,52,101,0,21,1,False,True,40,2196
79205.0,73,504,23,117,179,28,1,15,1,False,True,45,2828
56559.0,46,226,22,133,41,31,3,15,0,False,False,45,2710
32644.0,38,239,3,141,0,7,4,14,3,False,False,47,2688
67506.0,73,90,38,67,33,36,1,11,0,False,False,40,2337
24206.0,66,7,2,8,3,2,1,4,0,False,False,50,2637
28420.0,36,4,2,5,2,0,1,3,0,False,False,53,2346
22979.0,29,16,17,19,20,21,3,7,0,False,True,50,2820
33279.0,29,10,3,3,0,0,1,3,0,False,False,54,2176
30368.0,97,35,0,13,2,0,2,5,0,False,False,43,2393
63684.0,61,575,80,428,208,93,3,20,0,False,False,50,2739
41638.0,68,315,0,31,4,0,4,13,3,False,False,56,2660
68805.0,73,182,2,49,17,13,1,11,0,False,False,61,2444
65814.0,90,561,14,113,10,14,3,20,0,False,False,54,2278
71964.0,81,587,51,932,180,34,1,16,0,False,False,62,2564
39146.0,1,94,1,33,13,12,3,8,0,False,False,34,2659
96876.0,79,908,43,735,40,194,1,23,1,False,True,43,2486
34445.0,92,228,122,122,208,129,6,21,0,False,False,39,2677
68281.0,31,995,112,417,42,48,1,24,0,False,True,62,2850
36790.0,14,3,3,14,15,21,1,5,0,False,True,37,2644
27943.0,89,12,1,16,4,1,3,5,0,False,False,53,2599
22263.0,31,17,0,2,0,0,2,4,0,True,False,69,2250
30261.0,75,8,0,5,0,3,1,3,0,False,False,48,2801
28587.0,42,22,4,17,12,10,3,6,0,False,False,42,2296
43815.0,53,14,10,29,4,7,1,5,0,False,False,38,2609
48195.0,53,106,27,68,52,7,6,11,0,False,False,64,2318
77027.0,23,820,57,242,45,0,2,17,0,False,False,68,2303
71322.0,57,753,43,226,69,10,2,26,0,False,False,55,2657
32765.0,49,13,3,17,7,3,2,6,0,False,False,41,2285
23272.0,29,19,3,6,4,2,1,4,0,False,False,67,2414
49912.0,5,520,8,223,32,49,4,22,3,False,True,71,2819
7500.0,98,5,17,17,13,14,4,6,0,False,False,35,2856
68117.0,80,618,44,215,0,17,2,23,3,False,True,73,2635
67225.0,4,315,35,322,46,7,3,20,0,False,False,65,2374
17649.0,70,15,1,23,0,5,3,6,0,False,False,44,2388
55914.0,32,384,60,364,119,101,4,25,0,False,False,45,2585
40059.0,82,110,29,92,28,10,1,11,3,False,False,36,2433
60905.0,27,208,17,76,36,17,2,13,0,False,False,70,2365
75330.0,94,555,82,257,93,61,4,25,0,False,False,43,2792
60689.0,23,240,90,216,63,6,4,18,0,False,False,69,2552
38680.0,97,11,0,36,15,5,1,5,0,False,False,36,2617
61416.0,25,848,154,323,201,61,1,23,3,False,False,38,2665
49767.0,92,202,47,197,55,42,1,17,0,False,False,29,2582
83273.0,98,433,89,650,16,102,10,19,0,False,False,50,2801
29009.0,19,6,6,15,10,5,2,5,0,False,False,39,2371
45057.0,80,37,0,7,3,0,1,5,0,False,False,41,2369
37150.0,80,167,37,64,49,34,8,13,0,False,False,49,2815
43020.0,79,45,7,99,4,25,3,9,0,False,False,50,2370
53154.0,50,129,0,21,0,1,1,8,0,False,False,61,2179
65308.0,60,713,0,264,120,80,1,27,1,False,False,47,2450
76467.0,44,676,161,426,210,44,2,12,0,False,True,50,2840
81044.0,0,450,26,535,73,98,1,21,0,False,False,73,2343
32871.0,28,22,2,12,0,2,1,4,0,False,False,69,2636
55801.0,35,367,4,51,6,4,6,15,1,False,False,45,2439
76320.0,49,526,35,214,69,53,2,13,0,False,False,61,2166
36927.0,46,51,0,16,0,0,2,6,0,False,False,65,2186
48794.0,97,25,0,11,3,0,1,4,0,False,False,67,2162
23478.0,51,28,6,27,12,17,1,6,0,False,False,55,2626
71128.0,80,958,159,447,20,0,3,24,0,False,False,47,2790
59462.0,29,724,17,143,0,8,2,23,0,False,False,70,2699
42554.0,93,29,1,11,0,0,2,5,0,False,False,42,2692
67046.0,92,544,35,133,23,151,2,13,0,False,False,69,2698
42192.0,40,40,15,15,17,6,1,6,0,False,False,72,2455
77610.0,70,1245,33,332,21,33,2,15,0,False,False,68,2767
31761.0,96,19,1,20,16,14,2,7,0,False,False,36,2244
34350.0,81,16,3,15,2,1,1,4,0,False,False,41,2412
54591.0,63,376,4,94,12,9,3,16,0,False,False,71,2487
71866.0,85,184,178,178,103,39,1,19,0,False,False,64,2345
69520.0,95,627,120,414,121,80,1,20,0,False,False,37,2516
64713.0,11,180,60,241,13,54,2,17,0,False,True,50,2301
27889.0,42,14,0,4,0,0,1,4,0,False,False,43,2518
22123.0,77,3,3,24,34,7,1,6,0,False,False,60,2253
27803.0,40,8,26,46,38,9,2,7,0,False,False,47,2831
51651.0,32,293,6,23,13,6,4,13,0,False,False,60,2758
87000.0,61,196,25,607,67,17,1,17,0,False,False,28,2720
79823.0,6,835,73,380,114,73,1,22,4,False,False,61,2249
30828.0,16,16,11,15,2,0,2,6,0,False,False,40,2427
34109.0,39,9,1,5,2,1,1,3,0,False,False,49,2394
53367.0,2,229,7,140,10,3,7,14,0,False,True,46,2461
22390.0,49,0,1,4,15,1,1,3,0,False,False,51,2410
71322.0,31,121,24,124,24,15,1,12,0,False,False,44,2217
79244.0,58,471,102,125,212,61,1,21,1,False,True,27,2716
48699.0,90,26,1,10,2,0,1,4,0,False,False,70,2563
80144.0,47,240,132,445,250,192,1,18,0,False,False,45,2431
54252.0,25,178,4,26,8,4,5,10,0,False,False,64,2556
81929.0,60,1486,55,278,49,0,2,18,3,False,True,44,2797
76068.0,67,1115,12,128,33,12,1,9,2,False,False,45,2736
53204.0,40,29,0,8,2,0,1,4,0,False,False,44,2260
14796.0,1,13,3,8,7,4,2,4,0,False,True,36,2809
78128.0,89,934,24,230,16,24,2,18,4,False,False,46,2289
14188.0,40,2,7,11,16,12,1,6,0,False,False,48,2645
72967.0,1,158,35,179,0,0,2,17,3,False,True,50,2720
48150.0,24,173,2,39,3,2,3,10,0,False,False,71,2545
82332.0,89,830,59,968,51,79,1,20,5,False,True,59,2809
58275.0,48,189,10,253,56,43,6,17,0,False,False,65,2551
44953.0,31,728,17,133,11,8,1,23,3,False,False,39,2714
34587.0,68,7,2,9,2,0,2,4,0,False,False,67,2203
43018.0,46,35,4,17,7,6,1,6,0,False,False,46,2399
45736.0,92,188,3,180,20,3,5,14,0,False,False,66,2499
66476.0,80,742,28,152,25,9,2,24,0,False,False,51,2366
27733.0,16,0,7,5,26,2,2,5,0,False,False,39,2466
69805.0,50,750,71,174,13,10,2,25,0,False,False,68,2318
72217.0,93,816,42,450,55,56,1,21,0,False,False,58,2604
25818.0,51,5,2,8,2,2,1,3,0,False,False,49,2778
37509.0,24,37,5,56,12,8,2,7,0,False,False,44,2814
25176.0,79,4,0,4,0,0,1,3,0,False,False,44,2482
43586.0,26,99,2,11,4,0,3,7,0,False,False,40,2827
53230.0,86,176,72,98,136,21,4,19,0,False,False,64,2854
50116.0,68,54,0,10,0,0,2,5,4,False,False,63,2168
82333.0,60,1311,0,359,46,89,1,17,5,False,True,34,2615
65220.0,3,890,63,292,0,25,4,19,0,False,True,55,2823
33590.0,65,4,0,2,0,0,1,3,0,False,False,46,2397
72309.0,64,960,0,883,50,38,1,19,1,False,True,44,2634
16005.0,69,1,3,2,20,30,3,5,0,False,False,40,2843
65487.0,48,240,67,500,199,0,3,14,0,False,False,63,2329
58692.0,21,301,11,61,4,7,1,14,0,False,False,55,2243
40590.0,30,154,0,50,6,11,5,10,3,False,False,51,2429
62637.0,76,104,12,48,4,12,1,9,0,False,False,66,2279
29435.0,11,70,3,37,4,2,4,7,0,False,True,54,2851
19346.0,26,2,0,9,3,6,1,4,0,False,False,46,2309
35788.0,34,23,2,11,3,1,2,5,0,False,False,49,2316
36997.0,72,43,4,12,8,0,5,7,0,False,False,52,2672
23539.0,13,4,24,11,16,1,1,6,0,False,False,63,2280
65333.0,58,654,7,92,0,15,7,21,4,False,False,47,2322
78499.0,12,912,72,170,47,36,1,18,5,False,True,63,2377
29732.0,23,25,0,8,0,1,1,4,0,False,False,49,2255
41275.0,33,24,4,22,0,2,4,7,0,False,False,60,2256
63516.0,30,141,11,114,15,14,4,12,0,False,False,47,2517
42769.0,15,71,0,13,3,1,2,6,0,False,False,58,2419
49572.0,25,35,1,16,0,1,2,5,0,False,False,62,2355
69209.0,4,496,32,849,229,48,2,14,1,False,False,48,2809
17148.0,80,9,9,11,13,10,4,7,0,False,False,44,2311
32146.0,16,26,3,23,4,7,2,6,0,False,False,37,2207
41713.0,57,77,8,44,10,10,5,8,0,False,False,56,2220
34176.0,9,11,2,7,4,2,1,4,0,False,False,45,2317
58482.0,59,576,7,115,19,7,2,20,4,False,False,65,2268
59686.0,78,89,15,89,34,42,1,11,0,False,False,55,2314
60896.0,90,1013,30,399,60,46,3,23,0,False,True,56,2785
62994.0,74,224,12,48,4,12,1,12,0,False,False,40,2276
47320.0,10,200,19,111,50,15,6,14,0,False,False,63,2491
74859.0,63,570,73,614,133,102,1,22,1,False,False,71,2550
15253.0,13,1,3,3,8,1,2,4,0,False,False,28,2403
31560.0,98,62,1,20,4,0,2,6,0,False,False,46,2529
91172.0,94,162,28,818,0,28,0,14,1,False,True,30,2618
90000.0,91,675,144,133,94,192,1,17,1,False,False,36,2347
41967.0,66,23,4,10,0,2,1,4,0,False,False,39,2377
69263.0,14,492,5,32,13,5,1,17,4,False,False,55,2275
65706.0,77,918,10,129,13,0,1,26,2,False,True,50,2525
60934.0,41,224,155,155,192,93,2,21,0,False,False,45,2322
71965.0,21,572,19,286,50,38,3,14,0,False,False,69,2494
65210.0,25,626,0,70,0,7,2,20,1,False,False,65,2270
79174.0,2,1074,37,518,193,92,1,18,1,False,True,45,2693
81380.0,51,741,68,689,224,68,1,16,0,False,False,53,2713
48432.0,3,322,3,50,4,3,5,14,0,False,False,47,2778
52914.0,32,254,10,44,30,10,2,13,3,False,False,49,2697
26067.0,49,22,2,18,0,2,3,6,0,False,False,46,2396
44325.0,69,516,0,21,0,0,4,17,4,False,False,48,2638
26487.0,23,2,8,10,12,14,3,6,0,False,False,42,2564
53233.0,18,28,0,9,3,0,1,4,0,False,False,63,2262
67716.0,8,530,142,217,62,9,4,24,4,False,False,60,2694
76234.0,21,519,50,167,130,0,1,22,4,False,False,48,2302
84117.0,60,611,76,749,59,45,1,23,5,False,False,64,2208
65487.0,48,240,67,500,199,0,3,14,0,False,False,63,2329
25224.0,36,4,9,12,11,2,2,5,0,False,False,48,2264
89616.0,36,671,47,655,145,111,1,24,0,False,True,37,2648
40851.0,63,23,1,7,0,4,1,4,0,False,False,49,2652
27469.0,2,9,1,2,3,2,1,3,0,False,False,73,2855
82347.0,38,556,54,845,202,133,1,24,1,False,True,63,2759
73803.0,61,833,80,363,52,26,2,20,3,False,True,63,2856
8820.0,52,12,0,13,4,2,4,6,0,False,False,68,2623
43322.0,25,56,7,48,10,2,1,7,0,False,False,46,2228
55593.0,63,293,8,124,11,4,2,15,3,False,False,47,2471
50501.0,10,297,0,38,13,0,7,13,3,False,True,66,2535
37085.0,65,39,1,16,2,0,4,6,0,False,False,45,2162
16185.0,71,5,11,16,21,8,2,6,0,False,False,30,2487
57731.0,0,266,21,300,65,8,4,22,0,False,False,51,2742
73807.0,88,366,124,156,71,78,2,21,0,False,False,42,2702
35893.0,80,158,0,23,0,0,6,9,0,False,False,52,2781
61014.0,17,269,129,495,182,43,4,16,0,False,False,40,2846
32144.0,76,41,0,10,0,0,4,6,4,False,False,66,2257
14918.0,52,3,3,3,15,4,1,4,0,False,False,57,2728
45146.0,28,33,0,5,0,0,2,4,0,False,False,57,2508
41769.0,31,302,29,131,32,0,6,16,0,False,False,65,2660
88325.0,42,519,71,860,93,27,1,17,0,False,False,39,2303
38054.0,24,23,2,17,2,1,2,5,0,False,False,70,2218
80617.0,42,594,51,631,72,55,1,18,0,False,False,25,2784
5305.0,12,12,4,7,1,3,0,1,0,False,False,44,2493
36807.0,88,4,2,5,0,0,1,3,0,False,False,66,2715
40101.0,73,171,3,129,26,24,4,13,0,False,False,35,2782
58025.0,81,270,31,88,11,48,3,15,0,False,False,41,2374
7500.0,7,2,8,11,3,8,4,7,0,False,False,41,2577
33562.0,33,21,12,12,0,3,3,6,0,False,False,57,2163
57642.0,24,580,6,58,8,0,3,19,3,False,False,50,2330
63777.0,87,457,5,106,15,17,8,18,0,False,False,41,2621
57967.0,39,229,7,137,4,0,5,14,0,False,False,58,2642
24434.0,9,3,2,8,20,0,2,5,0,False,False,48,2201
11012.0,82,24,3,26,7,1,3,6,3,False,False,36,2629
44802.0,71,853,10,143,13,10,2,25,0,False,False,50,2836
26816.0,50,5,1,6,3,4,1,3,0,False,False,34,2840
61223.0,46,709,43,182,42,118,2,16,0,False,False,53,2540
56981.0,91,908,48,217,32,12,1,18,4,False,False,39,2314
69245.0,8,428,30,214,80,30,2,21,0,False,False,64,2315
52869.0,40,84,3,61,2,1,3,8,0,False,True,66,2781
